id,name,lang,new stars
28457823,freeCodeCamp/freeCodeCamp,TypeScript,518
62607227,yangshun/tech-interview-handbook,TypeScript,534
52631841,gothinkster/realworld,TypeScript,398
77213120,Eugeny/tabby,TypeScript,437
79162682,laurent22/joplin,TypeScript,173
202367615,lyswhut/lx-music-desktop,TypeScript,282
50565430,pnpm/pnpm,TypeScript,146
88717215,youzan/vant,TypeScript,53
75425073,pubkey/rxdb,TypeScript,109
141104618,the1812/Bilibili-Evolved,TypeScript,127
519859998,toeverything/AFFiNE,TypeScript,284
360366759,liupan1890/aliyunpan,TypeScript,1101
440079558,alibaba/lowcode-engine,TypeScript,388
28407613,ag-grid/ag-grid,TypeScript,47
316086701,clauderic/dnd-kit,TypeScript,113
436297812,usememos/memos,TypeScript,602
77326607,misskey-dev/misskey,TypeScript,221
319779344,maplibre/maplibre-gl-js,TypeScript,73
188779637,apache/incubator-streampark,TypeScript,76
601399291,Nutlope/aicommits,TypeScript,736
576005588,askrella/whatsapp-chatgpt,TypeScript,1290
600849732,gvergnaud/hotscript,TypeScript,424
593021678,cfortuner/promptable,TypeScript,301
549830413,civitai/civitai,TypeScript,529
585365899,kettle11/tangle,TypeScript,234
