id,name,lang,new stars
126577260,trekhleb/javascript-algorithms,JavaScript,2567
112507086,30-seconds/30-seconds-of-code,JavaScript,4045
70107786,vercel/next.js,JavaScript,1749
27193779,nodejs/node,JavaScript,825
62607227,yangshun/tech-interview-handbook,JavaScript,2596
1861458,hakimel/reveal.js,JavaScript,694
63539055,jaywcjlove/awesome-mac,JavaScript,1731
147350463,leonardomso/33-js-concepts,JavaScript,899
58836534,algorithm-visualizer/algorithm-visualizer,JavaScript,1211
110446844,marktext/marktext,JavaScript,1364
162279822,agalwood/Motrix,JavaScript,617
170326929,goabstract/Awesome-Design-Tools,JavaScript,1010
97086543,TheAlgorithms/JavaScript,JavaScript,1077
85541218,ascoders/weekly,JavaScript,817
202367615,lyswhut/lx-music-desktop,JavaScript,816
195226340,goldbergyoni/javascript-testing-best-practices,JavaScript,581
12618379,node-red/node-red,JavaScript,255
70318556,modood/Administrative-divisions-of-China,JavaScript,415
137389229,jonasschmedtmann/complete-javascript-course,JavaScript,350
304344049,sveltejs/kit,JavaScript,572
51830024,popcorn-official/popcorn-desktop,JavaScript,220
289191277,vitejs/awesome-vite,JavaScript,535
235468657,PipedreamHQ/pipedream,JavaScript,393
81828816,mdn/dom-examples,JavaScript,125
483707346,lyfe00011/whatsapp-bot-md,JavaScript,66
